time_step,feat0_actual,feat0_pred,feat1_actual,feat1_pred,feat2_actual,feat2_pred,feat3_actual,feat3_pred,feat4_actual,feat4_pred,feat5_actual,feat5_pred,feat6_actual,feat6_pred,feat7_actual,feat7_pred
159,-0.8025743365287781,,0.27511918544769287,,0.6680763363838196,,-1.0186249017715454,,0.45155927538871765,,-0.8071291446685791,,-0.6833652257919312,,-0.30834224820137024,
160,-0.17811313271522522,,0.07387284934520721,,0.6716412901878357,,-1.0186249017715454,,0.061190079897642136,,-0.4381945729255676,,-0.803726315498352,,-0.3356860280036926,
161,-0.5944206118583679,,-0.11641065776348114,,0.6680763363838196,,-1.0186249017715454,,-0.09698346257209778,,0.09421862661838531,,-0.9142466187477112,,-0.3356860280036926,
162,-0.17811313271522522,,-0.46565529704093933,,0.6716412901878357,,-1.0186249017715454,,-0.31827059388160706,,0.376399964094162,,-0.8779112100601196,,-0.3356860280036926,
163,-0.3862668573856354,,-0.48940810561180115,,0.6698588132858276,,-1.0186249017715454,,-0.5224157571792603,,0.6429563760757446,,-0.8975929021835327,,-0.3356860280036926,
164,0.03004060685634613,,-0.4747909903526306,,0.6716412901878357,,-0.9765890836715698,,-0.5660498142242432,,0.6749058365821838,,-0.9377132654190063,,-0.3356860280036926,
165,0.03004060685634613,,-0.4680044651031494,,0.6645113229751587,,-0.9765890836715698,,-0.589425265789032,,0.7537299990653992,,-0.961936891078949,,-0.3356860280036926,
166,-0.17811313271522522,,-0.38238993287086487,,0.6645113229751587,,-0.8504815697669983,,-0.5995545983314514,,0.8022372126579285,,-1.0300657749176025,,-0.3356860280036926,
167,0.03004060685634613,,-0.28529053926467896,,0.6627288460731506,,-0.3460514545440674,,-0.2403525859117508,,0.4815766215324402,,-0.741653323173523,,-0.3356860280036926,
168,-0.17811313271522522,,0.15609411895275116,,0.6609463691711426,,-0.8084456920623779,,0.2388431280851364,,-0.42863303422927856,,-0.731055498123169,,-0.31745684146881104,
169,-0.17811313271522522,,0.7846300601959229,,0.6609463691711426,,-0.8084456920623779,,1.0881493091583252,,-0.8220544457435608,,-0.31092700362205505,,-0.14883683621883392,
170,-0.3862668573856354,,0.9328893423080444,,0.6627288460731506,,-0.7664098739624023,,1.1699632406234741,,-0.8220544457435608,,-0.3086560368537903,,-0.10326386243104935,
171,-0.3862668573856354,,0.8699835538864136,,0.6609463691711426,,-0.7664098739624023,,0.9330925345420837,,-0.8220544457435608,,-0.6969910264015198,,-0.02123250626027584,
172,-1.010728120803833,,0.7958539128303528,,0.6627288460731506,,0.2424502968788147,,0.6806381940841675,,-0.8220544457435608,,-0.896078884601593,,-0.3356860280036926,
173,-0.3862668573856354,,0.6021771430969238,,0.6645113229751587,,0.7048445343971252,,0.23650558292865753,,-0.8220544457435608,,-0.7007759213447571,,-0.3356860280036926,
174,-0.3862668573856354,,0.3675202429294586,,0.6645113229751587,,0.7889162302017212,,-0.06036200374364853,,-0.8220544457435608,,-0.6144793033599854,,-0.08959197252988815,
175,-0.5944206118583679,,0.11902929842472076,,0.6662937998771667,,0.8309520483016968,,-0.22710652649402618,,-0.8220544457435608,,-0.8052403330802917,,-0.07592007517814636,
176,-0.17811313271522522,,0.0018313591135665774,,0.6627288460731506,,0.8309520483016968,,-0.3720340132713318,,-0.8220544457435608,,-0.8544445633888245,,-0.2035244107246399,
177,-0.5944206118583679,,0.16053146123886108,,0.6627288460731506,,0.8309520483016968,,-0.862917423248291,,-0.8220544457435608,,-0.9452831149101257,,-0.3356860280036926,
178,-0.8025743365287781,,0.1607924848794937,,0.6645113229751587,,0.8729879260063171,,-0.9166808724403381,,-0.8220544457435608,,-1.05428946018219,,-0.3356860280036926,
179,-0.5944206118583679,,0.08770690858364105,,0.6609463691711426,,0.8309520483016968,,-0.9034348130226135,,-0.8220544457435608,,-0.9021348357200623,,-0.3356860280036926,
180,-0.3862668573856354,,0.04202842339873314,,0.6627288460731506,,0.8309520483016968,,-0.8481130003929138,,-0.8220544457435608,,-0.7583070397377014,,-0.3356860280036926,
181,-0.3862668573856354,,0.17175531387329102,,0.6662937998771667,,0.8309520483016968,,-0.5995545983314514,,-0.8220544457435608,,-0.7537651062011719,,-0.3356860280036926,
182,-0.17811313271522522,,0.4434770345687866,,0.6662937998771667,,0.7048445343971252,,-0.28866174817085266,,-0.8220544457435608,,-0.853687584400177,,-0.31745684146881104,
183,-0.3862668573856354,,0.7804537415504456,,0.6609463691711426,,0.7468803524971008,,0.03469796106219292,,-0.7910377979278564,,-0.9430121779441833,,-0.03946169838309288,
184,-0.3862668573856354,,0.6718694567680359,,0.6627288460731506,,0.49466532468795776,,-0.07282888144254684,,-0.3304525911808014,,-1.1110635995864868,,-0.3356860280036926,
185,-0.3862668573856354,,0.34428948163986206,,0.6645113229751587,,0.7468803524971008,,-0.6003337502479553,,0.17327603697776794,,-1.150426983833313,,-0.3356860280036926,
186,0.03004060685634613,,0.1336464136838913,,0.6645113229751587,,0.7468803524971008,,-0.7499363422393799,,0.48624077439308167,,-1.1262032985687256,,-0.3356860280036926,
187,-0.17811313271522522,,0.15348392724990845,,0.6627288460731506,,0.8309520483016968,,-0.8036997318267822,,0.5690295100212097,,-1.1080355644226074,,-0.3356860280036926,
188,-0.17811313271522522,,0.21534563601016998,,0.6645113229751587,,0.9150237441062927,,-0.9774568676948547,,0.545941948890686,,-1.10727858543396,,-0.26732656359672546,
189,-0.3862668573856354,,0.18872161209583282,,0.6609463691711426,,0.8309520483016968,,-0.9626524448394775,,0.5144588947296143,,-1.1860053539276123,,-0.3356860280036926,
190,0.03004060685634613,,0.051686160266399384,,0.6591638922691345,,0.8729879260063171,,-0.6657848954200745,,0.398088276386261,,-1.1284743547439575,,-0.3356860280036926,
191,-0.3862668573856354,,0.2534545361995697,,0.6591638922691345,,0.8309520483016968,,-0.5637122988700867,,0.03568349406123161,,-1.0792700052261353,,-0.3356860280036926,
192,-0.3862668573856354,,0.6987544894218445,,0.6555988788604736,,0.8729879260063171,,-0.10399608314037323,,-0.5965425968170166,,-1.235209584236145,,-0.3356860280036926,
193,-0.17811313271522522,,1.0075410604476929,,0.6573813557624817,,0.8729879260063171,,0.7507644295692444,,-0.8220544457435608,,-1.3109084367752075,,-0.23086819052696228,
194,-0.17811313271522522,,1.068619728088379,,0.6609463691711426,,0.8729879260063171,,0.8863417506217957,,-0.8220544457435608,,-1.1004657745361328,,-0.31289955973625183,
195,-0.5944206118583679,,0.951160728931427,,0.6591638922691345,,0.8729879260063171,,0.7079095244407654,,-0.8220544457435608,,-1.2026591300964355,,-0.27188387513160706,
196,-0.5944206118583679,,0.8501460552215576,,0.6591638922691345,,0.7468803524971008,,0.4694804251194,,-0.8220544457435608,,-1.1421000957489014,,-0.3311287462711334,
197,-0.17811313271522522,,0.7467821836471558,,0.6609463691711426,,0.8309520483016968,,0.21702608466148376,,-0.8220544457435608,,-1.1678377389907837,,-0.3356860280036926,
198,-0.17811313271522522,,0.4262497127056122,,0.6591638922691345,,0.7048445343971252,,-0.123475581407547,,-0.8220544457435608,,-1.0391496419906616,,-0.27644118666648865,
199,-0.3862668573856354,,0.13312436640262604,,0.6716412901878357,,0.7048445343971252,,-0.22087308764457703,,-0.8220544457435608,,-0.9960013628005981,,-0.3356860280036926,
200,-0.3862668573856354,,0.17384347319602966,,0.6680763363838196,,0.6207728385925293,,-0.6821476817131042,,-0.8220544457435608,,-0.9422551989555359,,-0.06680548191070557,
201,-0.3862668573856354,,0.13129723072052002,,0.6609463691711426,,0.7468803524971008,,-0.9096682071685791,,-0.8220544457435608,,-0.7583070397377014,,-0.3356860280036926,
202,-0.17811313271522522,,0.03941822424530983,,0.6627288460731506,,0.7468803524971008,,-0.9159016609191895,,-0.8220544457435608,,-0.6879071593284607,,-0.3356860280036926,
203,-0.17811313271522522,,0.0075737969018518925,,0.6609463691711426,,0.6628087162971497,,-0.8956429958343506,,-0.8220544457435608,,-0.7590640187263489,,-0.3356860280036926,
204,-0.3862668573856354,,0.09449342638254166,,0.6573813557624817,,0.5787370204925537,,-0.7179899215698242,,-0.8220544457435608,,-1.0262808799743652,,-0.3356860280036926,
205,-0.17811313271522522,,-0.05272180214524269,,0.6591638922691345,,0.5787370204925537,,-0.2403525859117508,,-0.8220544457435608,,-1.126960277557373,,-0.3356860280036926,
206,-0.17811313271522522,,0.0965815857052803,,0.6573813557624817,,0.6628087162971497,,0.23183050751686096,,-0.8220544457435608,,-0.9006208181381226,,-0.3356860280036926,
207,-1.010728120803833,,0.4071952700614929,,0.6573813557624817,,-0.6823381781578064,,0.3276696503162384,,-0.8087615966796875,,-0.9596658945083618,,-0.13972224295139313,
208,-0.5944206118583679,,0.21404054760932922,,0.6591638922691345,,0.5787370204925537,,-0.005819401703774929,,-0.22597555816173553,,-0.9475541114807129,,-0.29467037320137024,
209,-0.17811313271522522,,-0.07282033562660217,,0.6591638922691345,,0.8309520483016968,,-0.39151352643966675,,0.3360550105571747,,-1.1277172565460205,,-0.3356860280036926,
210,-0.3862668573856354,,-0.15712976455688477,,0.6591638922691345,,0.8309520483016968,,-0.45228955149650574,,0.497201532125473,,-1.0353647470474243,,-0.29922765493392944,
211,-0.17811313271522522,,-0.19393357634544373,,0.6591638922691345,,0.8309520483016968,,-0.5341034531593323,,0.5333487391471863,,-1.1428570747375488,,-0.3356860280036926,
212,0.03004060685634613,,-0.1278955340385437,,0.6591638922691345,,0.8729879260063171,,-0.7437028884887695,,0.538945734500885,,-1.148913025856018,,-0.11693575978279114,
213,-0.17811313271522522,,-0.11875983327627182,,0.6591638922691345,,0.8729879260063171,,-0.698510468006134,,0.5137593150138855,,-1.0686721801757812,,-0.3356860280036926,
214,-0.3862668573856354,,-0.18584194779396057,,0.6573813557624817,,0.8309520483016968,,-0.34632107615470886,,0.42607319355010986,,-1.020224928855896,,-0.3311287462711334,
215,-0.3862668573856354,,-0.11145128309726715,,0.6573813557624817,,0.8309520483016968,,-0.17645983397960663,,-0.019120316952466965,,-0.6977480053901672,,-0.3356860280036926,
216,-0.3862668573856354,,-0.08795949071645737,,0.6573813557624817,,0.8729879260063171,,0.0954740047454834,,-0.5506007075309753,,0.4687708914279938,,-0.3356860280036926,
217,0.03004060685634613,,0.1513957679271698,,0.6573813557624817,,0.8729879260063171,,0.9362092614173889,,-0.8220544457435608,,0.5240310430526733,,-0.25365468859672546,
218,-0.17811313271522522,,0.5228270888328552,,0.6555988788604736,,0.8729879260063171,,0.9891934990882874,,-0.8220544457435608,,-0.24961094558238983,,-0.3356860280036926,
219,-0.5944206118583679,,0.6366317868232727,,0.6538164019584656,,0.8729879260063171,,0.9066004157066345,,-0.8220544457435608,,-0.6258341073989868,,-0.22631089389324188,
220,-0.17811313271522522,,0.5593698620796204,,0.6538164019584656,,0.7889162302017212,,0.6502501964569092,,-0.8220544457435608,,-0.6886641383171082,,-0.28099846839904785,
221,-0.17811313271522522,,0.3808322548866272,,0.6555988788604736,,0.8309520483016968,,0.3167611360549927,,-0.8220544457435608,,-0.6780663132667542,,-0.3220141530036926,
222,0.03004060685634613,,0.2424917072057724,,0.6538164019584656,,0.8729879260063171,,-0.13360492885112762,,-0.8220544457435608,,-0.6969910264015198,,-0.14883683621883392,
223,-0.17811313271522522,,0.10989359766244888,,0.6627288460731506,,0.8309520483016968,,-0.367358922958374,,-0.8220544457435608,,-0.7265135645866394,,-0.2035244107246399,
224,-0.17811313271522522,,-0.12685145437717438,,0.6609463691711426,,0.8309520483016968,,-0.5660498142242432,,-0.8220544457435608,,-0.25263890624046326,,-0.2035244107246399,
225,-0.5944206118583679,,-0.15295344591140747,,0.6555988788604736,,0.8309520483016968,,-0.7335735559463501,,-0.8220544457435608,,-0.09367137402296066,,-0.3356860280036926,
226,-0.17811313271522522,,-0.2189914733171463,,0.6591638922691345,,0.8309520483016968,,-0.765519917011261,,-0.8220544457435608,,-0.2253873348236084,,-0.3220141530036926,
227,-0.3862668573856354,,-0.16469934582710266,,0.6573813557624817,,0.7468803524971008,,-0.7927912473678589,,-0.8220544457435608,,-0.5690599679946899,,-0.3356860280036926,
228,-0.5944206118583679,,-0.24117816984653473,,0.6573813557624817,,0.8729879260063171,,-0.6416302919387817,,-0.8220544457435608,,-0.3593742549419403,,-0.3356860280036926,
229,-0.5944206118583679,,-0.1615671068429947,,0.6573813557624817,,0.8309520483016968,,-0.46397724747657776,,-0.8220544457435608,,-0.21933142840862274,,-0.3356860280036926,
230,-0.3862668573856354,,0.05664553865790367,,0.6573813557624817,,0.8729879260063171,,-0.11334624141454697,,-0.8220544457435608,,-0.2889743447303772,,-0.3356860280036926,
231,-0.3862668573856354,,0.3270621597766876,,0.6591638922691345,,0.8309520483016968,,0.2388431280851364,,-0.8145918250083923,,-0.3351506292819977,,-0.15795142948627472,
232,-0.17811313271522522,,0.024801110848784447,,0.6627288460731506,,0.8309520483016968,,-0.1367216408252716,,-0.2019551545381546,,-0.4835203289985657,,-0.3356860280036926,
233,-0.17811313271522522,,-0.3077382445335388,,0.6591638922691345,,0.8309520483016968,,-0.37826746702194214,,0.42607319355010986,,-0.8158381581306458,,-0.3356860280036926,
234,-0.17811313271522522,,-0.5995584726333618,,0.6609463691711426,,0.8309520483016968,,-0.5169615149497986,,0.7014914751052856,,-1.0277948379516602,,-0.3356860280036926,
235,-0.17811313271522522,,-0.5932940244674683,,0.6609463691711426,,0.8729879260063171,,-0.45306873321533203,,0.7537299990653992,,-1.073971152305603,,-0.12605035305023193,
236,-0.3862668573856354,,-0.5862464904785156,,0.6609463691711426,,0.8729879260063171,,-0.594100296497345,,0.8316214084625244,,-1.0474765300750732,,-0.3356860280036926,
237,-0.3862668573856354,,-0.4870589077472687,,0.6609463691711426,,0.8729879260063171,,-0.4437185823917389,,0.8850259780883789,,-1.1125775575637817,,-0.3356860280036926,
238,-0.3862668573856354,,-0.46173998713493347,,0.6591638922691345,,0.8729879260063171,,-0.33229583501815796,,0.8372184038162231,,-1.1345301866531372,,-0.3356860280036926,
239,0.03004060685634613,,-0.3354063630104065,,0.6609463691711426,,0.8729879260063171,,-0.061141181737184525,,0.5121268630027771,,-1.1277172565460205,,-0.3356860280036926,
240,0.03004060685634613,,-0.005738218314945698,,0.6555988788604736,,0.8729879260063171,,0.17417117953300476,,-0.3593703508377075,,-1.0891108512878418,,-0.3356860280036926,
241,-0.17811313271522522,,0.4262497127056122,,0.6538164019584656,,0.8309520483016968,,1.014906406402588,,-0.8220544457435608,,-1.0974377393722534,,-0.14427953958511353,
242,-0.3862668573856354,,0.5089930295944214,,0.6555988788604736,,0.8729879260063171,,1.3086572885513306,,-0.8220544457435608,,-1.1262032985687256,,-0.10782115906476974,
243,-0.17811313271522522,,0.5330068469047546,,0.6555988788604736,,0.8309520483016968,,0.873095691204071,,-0.8220544457435608,,-1.1042506694793701,,-0.053133588284254074,
244,-0.17811313271522522,,0.5444917678833008,,0.6555988788604736,,0.7889162302017212,,0.48272648453712463,,-0.8220544457435608,,-1.126960277557373,,-0.1807379275560379,
245,0.23819434642791748,,0.3808322548866272,,0.6555988788604736,,0.8309520483016968,,0.1843005269765854,,-0.8220544457435608,,-1.1352871656417847,,-0.23542548716068268,
246,0.23819434642791748,,0.38396450877189636,,0.6573813557624817,,0.8729879260063171,,-0.1936017870903015,,-0.8220544457435608,,-1.1262032985687256,,-0.32657143473625183,
247,0.03004060685634613,,0.16105349361896515,,0.6573813557624817,,0.8309520483016968,,-0.3696964681148529,,-0.8220544457435608,,-1.1496700048446655,,-0.2126390039920807,
248,0.03004060685634613,,-0.06394565850496292,,0.6591638922691345,,0.8309520483016968,,-0.5481287240982056,,-0.8220544457435608,,-1.0573173761367798,,-0.2035244107246399,
249,0.03004060685634613,,-0.059508319944143295,,0.6573813557624817,,0.8309520483016968,,-0.7444820404052734,,-0.8220544457435608,,-1.1262032985687256,,-0.3356860280036926,
250,0.03004060685634613,,-0.12841756641864777,,0.6573813557624817,,0.8729879260063171,,-0.8590215444564819,,-0.8220544457435608,,-1.1110635995864868,,-0.27644118666648865,
251,-0.17811313271522522,,-0.14747202396392822,,0.6591638922691345,,0.8309520483016968,,-0.8387628197669983,,-0.8220544457435608,,-1.0701862573623657,,-0.3356860280036926,
252,-0.17811313271522522,,-0.0704711526632309,,0.6573813557624817,,0.8309520483016968,,-0.7273401021957397,,-0.8220544457435608,,-1.0452055931091309,,-0.3356860280036926,
253,0.03004060685634613,,0.07074061036109924,,0.6573813557624817,,0.8309520483016968,,-0.5418952703475952,,-0.8220544457435608,,-0.9134896397590637,,-0.3356860280036926,
254,0.6545017957687378,,0.5721598267555237,,0.6609463691711426,,0.8309520483016968,,-0.34554189443588257,,-0.8220544457435608,,-1.096680760383606,,-0.3356860280036926,
255,-0.17811313271522522,,0.6635168194770813,,0.6573813557624817,,0.8309520483016968,,0.037814680486917496,,-0.7919706702232361,,-1.1027367115020752,,-0.26732656359672546,
256,0.6545017957687378,,0.33306562900543213,,0.6609463691711426,,0.8309520483016968,,-0.2263273447751999,,-0.39831605553627014,,-0.993730366230011,,-0.29011306166648865,
257,0.03004060685634613,,-0.005216178484261036,,0.6609463691711426,,0.8729879260063171,,-0.30190780758857727,,0.11637336015701294,,-0.9732916951179504,,-0.3356860280036926,
258,0.03004060685634613,,-0.09396294504404068,,0.6609463691711426,,0.8309520483016968,,-0.4000844955444336,,0.42560678720474243,,-0.9664788246154785,,-0.3356860280036926,
259,0.03004060685634613,,-0.29599234461784363,,0.6609463691711426,,0.8309520483016968,,-0.3393084406852722,,0.5258861184120178,,-0.9869174957275391,,-0.3356860280036926,
260,0.23819434642791748,,-0.36281344294548035,,0.6609463691711426,,0.8729879260063171,,-0.4289141595363617,,0.5083954930305481,,-0.9399842023849487,,-0.3356860280036926,
261,-0.3862668573856354,,-0.48027241230010986,,0.6591638922691345,,0.8729879260063171,,-0.4000844955444336,,0.4330694377422333,,-0.7469522356987,,-0.14427953958511353,
262,0.44634807109832764,,-0.32470452785491943,,0.6591638922691345,,0.7889162302017212,,-0.3151538670063019,,0.1907666176557541,,-0.784044623374939,,-0.3356860280036926,
263,0.03004060685634613,,-0.26910731196403503,,0.6609463691711426,,0.8729879260063171,,-0.09075002372264862,,-0.040342219173908234,,-0.8317348957061768,,-0.3356860280036926,
264,-0.5944206118583679,,0.018014593049883842,,0.6573813557624817,,0.7468803524971008,,0.13209545612335205,,-0.41837191581726074,,-0.8249220252037048,,-0.3356860280036926,
265,-0.3862668573856354,,0.4424329698085785,,0.6591638922691345,,0.8729879260063171,,0.7079095244407654,,-0.8220544457435608,,-0.686393141746521,,-0.08047737181186676,
266,-0.5944206118583679,,0.6233197450637817,,0.6591638922691345,,0.8729879260063171,,0.8403701186180115,,-0.8220544457435608,,-0.6992619633674622,,-0.3356860280036926,
267,-0.17811313271522522,,0.5152575373649597,,0.6573813557624817,,0.8729879260063171,,0.5886949300765991,,-0.8220544457435608,,-0.41160643100738525,,-0.24454009532928467,
268,-0.5944206118583679,,0.40745627880096436,,0.6609463691711426,,0.8309520483016968,,0.27780213952064514,,-0.8220544457435608,,-0.21403250098228455,,-0.30378496646881104,
269,-0.5944206118583679,,0.37117451429367065,,0.6573813557624817,,0.8309520483016968,,-0.03231152147054672,,-0.8220544457435608,,-0.4706515073776245,,-0.31289955973625183,
270,-0.8025743365287781,,0.14956863224506378,,0.6591638922691345,,0.8309520483016968,,-0.22087308764457703,,-0.8220544457435608,,-0.37829893827438354,,-0.30378496646881104,
271,-0.3862668573856354,,-0.03549448773264885,,0.6609463691711426,,0.8309520483016968,,-0.28866174817085266,,-0.8220544457435608,,-0.4040365517139435,,-0.3356860280036926,
272,-0.3862668573856354,,-0.12893961369991302,,0.6609463691711426,,0.8309520483016968,,-0.4141097366809845,,-0.8220544457435608,,-0.37981292605400085,,-0.3356860280036926,
273,-0.3862668573856354,,-0.24874775111675262,,0.6609463691711426,,0.7889162302017212,,-0.5286492109298706,,-0.8220544457435608,,-0.4199333190917969,,-0.31289955973625183,
274,-0.5944206118583679,,-0.2417002171278,,0.6645113229751587,,0.8309520483016968,,-0.625267505645752,,-0.8220544457435608,,-0.7295414805412292,,-0.3356860280036926,
275,-0.3862668573856354,,-0.22342881560325623,,0.6609463691711426,,0.8309520483016968,,-0.6774725914001465,,-0.8220544457435608,,-0.8779112100601196,,-0.3356860280036926,
276,-0.3862668573856354,,-0.2341306358575821,,0.6627288460731506,,0.8309520483016968,,-0.6774725914001465,,-0.8220544457435608,,-0.869584321975708,,-0.3356860280036926,
277,-0.3862668573856354,,-0.2216016799211502,,0.6609463691711426,,0.8309520483016968,,-0.5785167217254639,,-0.8220544457435608,,-0.9589089155197144,,-0.3356860280036926,
278,-0.8025743365287781,,-0.18558093905448914,,0.6645113229751587,,0.8309520483016968,,-0.5785167217254639,,-0.8220544457435608,,-1.0800271034240723,,-0.3356860280036926,
279,-0.3862668573856354,,-0.16469934582710266,,0.6591638922691345,,0.8309520483016968,,-0.20061440765857697,,-0.811793327331543,,-0.9922164082527161,,-0.3356860280036926,
280,-0.17811313271522522,,-0.014873914420604706,,0.6591638922691345,,0.8309520483016968,,-0.6525388360023499,,-0.6256935596466064,,-0.9793475866317749,,-0.30378496646881104,
281,-0.3862668573856354,,-0.15765179693698883,,0.6627288460731506,,0.8309520483016968,,-0.7686366438865662,,-0.2891748547554016,,-1.0285518169403076,,-0.3356860280036926,
282,-0.17811313271522522,,-0.44868898391723633,,0.6609463691711426,,0.8729879260063171,,-0.9205767512321472,,0.1975296437740326,,-1.0065991878509521,,-0.3356860280036926,
283,-0.17811313271522522,,-0.5356086492538452,,0.6609463691711426,,0.8309520483016968,,-0.8769426941871643,,0.14645715057849884,,-1.0921388864517212,,-0.3356860280036926,
284,-0.3862668573856354,,-0.6073890924453735,,0.6627288460731506,,0.8309520483016968,,-1.0296618938446045,,0.29547688364982605,,-1.0875968933105469,,-0.3356860280036926,
285,-0.5944206118583679,,-0.6178299188613892,,0.6627288460731506,,0.8309520483016968,,-0.9868070483207703,,0.08115899562835693,,-0.9430121779441833,,-0.3356860280036926,
286,-0.5944206118583679,,-0.6180909276008606,,0.6609463691711426,,0.8309520483016968,,-0.8021413683891296,,0.04267972707748413,,-0.8673133254051208,,-0.22631089389324188,
287,-0.5944206118583679,,-0.60112464427948,,0.6609463691711426,,0.8729879260063171,,-0.22165226936340332,,-0.15787890553474426,,-0.8869950771331787,,-0.3356860280036926,
288,-0.5944206118583679,,-0.3380165696144104,,0.6573813557624817,,0.8729879260063171,,0.2131301909685135,,-0.608902633190155,,-0.896078884601593,,-0.27644118666648865,
289,-0.5944206118583679,,0.13495151698589325,,0.6591638922691345,,0.8309520483016968,,0.8216697573661804,,-0.8159910440444946,,-0.9346852898597717,,-0.3356860280036926,
290,-0.17811313271522522,,0.19811832904815674,,0.6591638922691345,,0.8309520483016968,,1.103732943534851,,-0.8157578110694885,,-0.8991068601608276,,-0.10782115906476974,
291,-0.3862668573856354,,0.23126785457134247,,0.6555988788604736,,0.8309520483016968,,0.6206413507461548,,-0.8220544457435608,,-1.020224928855896,,-0.24454009532928467,
292,-0.3862668573856354,,0.24536293745040894,,0.6573813557624817,,0.7889162302017212,,0.5022059679031372,,-0.8220544457435608,,-1.1034936904907227,,-0.23998279869556427,
293,0.03004060685634613,,0.24823415279388428,,0.6555988788604736,,0.8309520483016968,,-0.046336762607097626,,-0.8220544457435608,,-1.1776785850524902,,-0.24909739196300507,
294,0.03004060685634613,,0.11772419512271881,,0.6538164019584656,,0.8309520483016968,,-0.24658602476119995,,-0.8220544457435608,,-1.2238547801971436,,-0.3220141530036926,
295,-0.17811313271522522,,0.10623931884765625,,0.6573813557624817,,0.8729879260063171,,-0.30658289790153503,,-0.8220544457435608,,-1.2503494024276733,,-0.3356860280036926,
296,0.03004060685634613,,0.10310707986354828,,0.6520339250564575,,0.8309520483016968,,-0.6065672039985657,,-0.8220544457435608,,-1.171622633934021,,-0.12605035305023193,
297,-0.17811313271522522,,-0.03366734832525253,,0.6555988788604736,,0.8729879260063171,,-0.6416302919387817,,-0.8220544457435608,,-1.2094720602035522,,-0.3356860280036926,
298,-0.5944206118583679,,-0.05507098138332367,,0.6609463691711426,,0.8309520483016968,,-0.6478637456893921,,-0.8220544457435608,,-1.23369562625885,,-0.06224818527698517,
299,-0.5944206118583679,,-0.0662948340177536,,0.6591638922691345,,0.8309520483016968,,-0.7055230736732483,,-0.8220544457435608,,-1.235209584236145,,-0.2035244107246399,
300,-0.3862668573856354,,-0.06316259503364563,,0.6591638922691345,,0.8309520483016968,,-0.5637122988700867,,-0.8220544457435608,,-1.25716233253479,,-0.3356860280036926,
301,-0.3862668573856354,,-0.05768118053674698,,0.6627288460731506,,0.8729879260063171,,-0.5130655765533447,,-0.8220544457435608,,-1.1935752630233765,,-0.3356860280036926,
302,-0.5944206118583679,,-0.12841756641864777,,0.6627288460731506,,0.8309520483016968,,-0.4117721915245056,,-0.8220544457435608,,-1.1693516969680786,,-0.3356860280036926,
303,-0.8025743365287781,,-0.004955158568918705,,0.6609463691711426,,0.8309520483016968,,-0.4125513732433319,,-0.7950023412704468,,-1.1299883127212524,,-0.26276928186416626,
304,0.03004060685634613,,-0.3403657376766205,,0.6609463691711426,,0.8309520483016968,,-0.601112961769104,,-0.08511810004711151,,-1.1723796129226685,,-0.030347101390361786,
305,-0.17811313271522522,,-0.7467737197875977,,0.6591638922691345,,0.8729879260063171,,-0.9081098437309265,,0.6849337220191956,,-1.1473989486694336,,-0.23998279869556427,
306,-0.3862668573856354,,-0.8363035321235657,,0.6609463691711426,,0.8309520483016968,,-0.9984947443008423,,0.7968734502792358,,-1.1405861377716064,,-0.3356860280036926,
307,-0.17811313271522522,,-0.8470053672790527,,0.6627288460731506,,0.8309520483016968,,-1.092775583267212,,0.7884779572486877,,-0.9899454712867737,,-0.3356860280036926,
308,-0.3862668573856354,,-0.8464833498001099,,0.6627288460731506,,0.8309520483016968,,-1.0951130390167236,,0.6191691756248474,,-0.8446037173271179,,-0.3356860280036926,
309,0.03004060685634613,,-0.8177711367607117,,0.6609463691711426,,0.8309520483016968,,-1.1340720653533936,,0.6110069155693054,,-0.9172745943069458,,-0.3356860280036926,
310,0.23819434642791748,,-0.5951211452484131,,0.6627288460731506,,0.8309520483016968,,-1.0319994688034058,,0.38199692964553833,,-0.8582295179367065,,-0.3356860280036926,
311,-0.5944206118583679,,-0.32992494106292725,,0.6645113229751587,,0.8729879260063171,,-0.7927912473678589,,-0.05620034039020538,,-0.8635284304618835,,-0.3356860280036926,
312,0.03004060685634613,,-0.09187478572130203,,0.6609463691711426,,0.8309520483016968,,0.11495350301265717,,-0.6049380898475647,,-0.9687497615814209,,-0.3356860280036926,
313,0.03004060685634613,,0.38631367683410645,,0.6609463691711426,,0.8309520483016968,,0.9588054418563843,,-0.7954687476158142,,-1.0240099430084229,,-0.3356860280036926,
314,-0.17811313271522522,,0.5765972137451172,,0.6627288460731506,,0.8309520483016968,,0.9143922328948975,,-0.8220544457435608,,-1.0058422088623047,,-0.3356860280036926,
315,-0.3862668573856354,,0.4982912242412567,,0.6609463691711426,,0.8309520483016968,,0.6323290467262268,,-0.8220544457435608,,-0.8453606963157654,,-0.14427953958511353,
316,-0.17811313271522522,,0.3777000308036804,,0.6591638922691345,,0.7889162302017212,,0.2248178869485855,,-0.8220544457435608,,-0.6281050443649292,,-0.32657143473625183,
317,-0.17811313271522522,,0.3048754632472992,,0.6627288460731506,,0.8309520483016968,,-0.1367216408252716,,-0.8220544457435608,,-0.5902556777000427,,-0.3356860280036926,
318,-0.17811313271522522,,0.12555480003356934,,0.6609463691711426,,0.8309520483016968,,-0.31904977560043335,,-0.8220544457435608,,-0.5402944087982178,,-0.3356860280036926,
